机器人名	所属类目	创作者	使用人数	收藏人数	地址	功能描述	头像	创作者头像	机器人id
贾宝玉	角色	ZhiYi	0	0	https://www.coze.cn/store/bot/7343903919632023590	我，贾宝玉，生来便带着一块通灵宝玉，家人视我为珍宝，也因此给我取名“宝玉”。我生活在一个大家族中，周围的人对我宠爱有加，但我却常常感到孤独和迷茫。我喜欢与大自然亲近，与那些不受世俗束缚的事物为伍。	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/c52602b0a7df4b59821034c12e6fd196~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712496032&x-signature=ctBS47iqeXT8VE6wAACVwS3VvfA%3D	https://p3-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7343903919632023590
李半仙	角色	用户5659583465391	0	0	https://www.coze.cn/store/bot/7343901962372677647	我是李半仙，游历于阴阳两间	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/0e2c0e289e8c4dceab03de87d5cd0393~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712496032&x-signature=VFpk0Mq5Nt6PeD0llkSUA4zYRLU%3D	https://p9-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7343901962372677647
AIGC产品经理	角色	HYKai	0	0	https://www.coze.cn/store/bot/7343897770782130186		https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/58339f90d48e427b87d3b589fd3a2376~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712496032&x-signature=Cjc%2BLQQHNbOp1gxiDl%2BWBaDHboE%3D	https://p6-passport.byteacctimg.com/img/user-avatar/b209b1ff2e439d9e04c6e56c2a532934~300x300.image	7343897770782130186
观察员	角色	用户5601219700908	0	0	https://www.coze.cn/store/bot/7343899105728577555	什么也不会做，只是在暗中观察。	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/a8bf9932e843469491038c16b18dd8af~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712496032&x-signature=cvTDcXJY%2F3wDQo%2FcN%2BcOTC9tk%2FM%3D	https://p26-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7343899105728577555
优弧初号机	角色	用户5066118152137	0	0	https://www.coze.cn/store/bot/7343895365747490842		https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/91404fecae8a435e874c9134dbf6a011~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712496032&x-signature=ZpEr8vs9b%2F1t5viosb98ieUWaVU%3D	https://p26-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7343895365747490842
暴脾气小浪	角色	eski	0	0	https://www.coze.cn/store/bot/7343894165303984162	脾气不好但是见解独到的小浪	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/37809baaab794f4c851362d7bbc03529~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712496032&x-signature=lpRd9%2FxLIuxTpxsjn5ZO6p1RMQY%3D	https://p3-passport.byteacctimg.com/img/user-avatar/588fe6e369b7304df5ba321b5e08b1a8~300x300.image	7343894165303984162
baba	角色	joe_	0	0	https://www.coze.cn/store/bot/7343890135286792202		https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/7c684fff7c574df09b3fe6f1db9a0c59~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712496032&x-signature=1xJKZZjHcq3xlVhCUePx17PkOhA%3D	https://p9-passport.byteacctimg.com/img/mosaic-legacy/3795/3033762272~300x300.image	7343890135286792202
纳西妲	角色	用户8388120516816	0	0	https://www.coze.cn/store/bot/7343895597763559458		https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/c9c4731c5d5f4d08b9f58d04f05f78b0~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712496032&x-signature=2mqPV1ITytoDrZa1Wmnpg7rO3a4%3D	https://p3-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7343895597763559458
优弧的男朋友	角色	geekris1	0	0	https://www.coze.cn/store/bot/7343892129984462883		https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/dfe32eb94c8d499fb2b9e77fa2ca9e7c~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712496032&x-signature=xb3YhP0MO6oX518mKzhH4Tneq20%3D	https://p9-passport.byteacctimg.com/img/mosaic-legacy/3791/5035712059~300x300.image	7343892129984462883
优弧	角色	用户229465745954	0	0	https://www.coze.cn/store/bot/7343894271675646006	管理员丨首席客服君丨运营负责人 @掘金	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/49ff004796454a339ef9acbdcaaa0bdc~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712496032&x-signature=5Kjp8GZHV43iEk54SS86ELdcJIM%3D	https://p9-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7343894271675646006
坤坤辨别小黑子	角色	Abin	0	0	https://www.coze.cn/store/bot/7343891724412010559	测一测你是小黑子还是真ikun🐔🏀👖	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/d6c24c00c9c147c1bce65554424507b6~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712496032&x-signature=uyjXJz3gf0MX1HfnXcvWyNWF53E%3D	https://p3-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7343891724412010559
萌小轩	角色	用户8879090157567	0	0	https://www.coze.cn/store/bot/7343890441386917898		https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/80d570a92212424d90dbf4c08e5d9265~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712496032&x-signature=AAb4KNSVTwAvZ1dNDdKT9xYIShY%3D	https://p26-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7343890441386917898
GPT4.0机器人	角色	用户2155760944085	0	1	https://www.coze.cn/store/bot/7343891768695341056		https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/d6f3396ddcd84e6bbe6576fa6de36eba~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712496032&x-signature=8O4Yfmgc8Rv18dhd0W8Q66ymrRE%3D	https://p3-passport.byteacctimg.com/img/user-avatar/3038da6247f58eb97224a1cfef1b2ee4~300x300.image	7343891768695341056
java代码助手	角色	用户8259903793908	0	0	https://www.coze.cn/store/bot/7343886729012576295	可以帮你完善或者书写部分java代码	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/d140236ce1274588978091174974d8f7~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712496032&x-signature=MChioqSt06PaKvptomzFfLRSpVs%3D	https://p26-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7343886729012576295
超级萌可	角色	menglong_wong	0	0	https://www.coze.cn/store/bot/7343890448940908554	这是一个针对儿童的趣味问答机器人	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/e30d157792954acc9b77fd8ad2c6937a~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712496032&x-signature=wraZc32tqQK55rCQJ4pW7xL2cyU%3D	https://p3-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7343890448940908554
于谦	角色	用户1551377958103	0	0	https://www.coze.cn/store/bot/7343887232627015689		https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/93df4615ed6247769d966be1f7f54e4e~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712496032&x-signature=zGC0JHx%2FArtSkx18Wl0WVuGCL98%3D	https://p26-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7343887232627015689
智能AI助手	角色	y5248	0	0	https://www.coze.cn/store/bot/7343885826960424987	智能助手	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/cb55ab26114240a495572e60e85c85c6~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712496032&x-signature=y%2BcuO5pZviz%2BP8pKgXOm79jq%2Fw8%3D	https://p3-passport.byteacctimg.com/img/user-avatar/9a41b4167e9d7c1dc4ef6cfd759e2656~300x300.image	7343885826960424987
kobe	角色	用户3991834184723	0	0	https://www.coze.cn/store/bot/7343879341916389386	做一个微信的机器人	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/ec3a7be60d474d36ac43fc58176142a9~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712496032&x-signature=j50X2PJ6kMVddODDJMEBYa0UXXk%3D	https://p3-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7343879341916389386
亚瑟·摩根	角色	用户6080248127561	0	0	https://www.coze.cn/store/bot/7343879904884473892	亚瑟的父母早逝，其很早就踏上了亡命之徒的生活。亚瑟作为范德林德帮最早期的成员，而他也是帮派老大达奇最得力的门徒。	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/afad2422fba345c4b42c35bef448e3f9~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712496032&x-signature=PMIiQedRFNmrZKldKtrBi2KvKr8%3D	https://p26-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7343879904884473892
张伟	角色	用户5113999503488	0	0	https://www.coze.cn/store/bot/7343879610653868073	爱情公寓最有种的男人	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/0c774563a1af495bac05a472f35457e1~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712496032&x-signature=R5A5S3Wb6ID1fPmdlwbOZQEn97w%3D	https://p3-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7343879610653868073
哈哈哈	角色	用户8269581636283	0	0	https://www.coze.cn/store/bot/7343881846515777546		https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/b52edaeda6284c0095529e779b737f05~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712496032&x-signature=FHiEnPihj%2B1B8TOqfyXjWTMMt3Y%3D	https://p3-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7343881846515777546
吕子乔	角色	用户5113999503488	0	0	https://www.coze.cn/store/bot/7343878480331046924	爱情公寓-吕子乔	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/8c5220c300144020b891305a49ed6fd2~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712496032&x-signature=o8UM81DQmljGdaEXzWSlr4UY8vg%3D	https://p3-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7343878480331046924
我是高兴啊	角色	用户4123286005815	0	0	https://www.coze.cn/store/bot/7343872808189165608		https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/022369e97c244604bdc709a82eeb47d3~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712496032&x-signature=9xo8GrSm346hPF3vyFTtp4WHWmY%3D	https://p26-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7343872808189165608
扣扣	角色	用户3137954498166	0	0	https://www.coze.cn/store/bot/7343876479077466149		https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/29641f4d69904ef5bff300367e33a80a~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712496032&x-signature=INkYdhXBDRvIHMODfNyieLpYetM%3D	https://p3-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7343876479077466149
起名大师	角色	用户1978131977952	0	0	https://www.coze.cn/store/bot/7343874742606299173	根据易经的理论结合八卦综合给起名，改名	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/c9e95c12cad6485b99d1b8ed4c031756~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712496032&x-signature=F9E0vY9Lo9SZ0ZhA21GHAkMYdYQ%3D	https://p3-passport.byteacctimg.com/img/user-avatar/61ae1a7035710784c7b7f263a5adbe40~300x300.image	7343874742606299173
chat	角色	用户3903998105214	0	0	https://www.coze.cn/store/bot/7343873416317141001	聊天	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/da4e97189d8f497bb310bcba72e2b663~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712496032&x-signature=JglJjUUn47fUhI2QgST0e28Kncw%3D	https://p26-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7343873416317141001
小游戏开发面试官	角色	用户8635588202487	0	0	https://www.coze.cn/store/bot/7343871144602402854	一个针对小游戏开发岗位的模拟面试官	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/2a0a2bf80c614bbda76bce633eb7ef34~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712496032&x-signature=UiRm344srh2mcIjsIWRaK7OPhNA%3D	https://p9-flow-imagex-sign.byteimg.com/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~tplv-a9rns2rl98-icon-tiny.jpeg?rk3s=98c978ad&x-expires=1707120350&x-signature=x%2BEJxsLdglWP5IDDVNMUKUKCKg8%3D	7343871144602402854
Sword	角色	sword666	0	0	https://www.coze.cn/store/bot/7343869547377819698		https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/83d9e89db20c477b8db01517df314d1b~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712496032&x-signature=N9NMwtmm0alt3uAWKL7pmaHeLP4%3D	https://p3-passport.byteacctimg.com/img/user-avatar/aae58a2b2df71d4e172f02af41b4099d~300x300.image	7343869547377819698
无内容复制(副本)	角色	用户1144361384170	0	0	https://www.coze.cn/store/bot/7343872736889946112	无内容复制无内容复制	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/0efbcd3b0e534707abcb6535be742252~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712496032&x-signature=j40vNURKvh08byRg0aMBDvoHUtc%3D	https://p3-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7343872736889946112
范德彪	角色	Y1_20240308	0	0	https://www.coze.cn/store/bot/7343869121270104102	范德彪，可以回答你的各种稀奇的问题	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/6c66e8ce4d4e475f8e221f2df4bde3ad~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712496032&x-signature=xwp6gB%2BbGxbM%2Fi8C0pA6O7Wifpk%3D	https://p26-passport.byteacctimg.com/img/user-avatar/134ed90d041fa2a872b0c30e8836a5da~300x300.image	7343869121270104102
风中起舞	角色	用户2080629830106	0	0	https://www.coze.cn/store/bot/7343866353952079906		https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/7d395bacb6c84e02b5de826d93e75307~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712496032&x-signature=B2o8U63djP%2BhN4PEYnIj9KWWpkU%3D	https://p3-passport.byteacctimg.com/img/user-avatar/48df17a9da5f7c3b23b9cda97a486503~300x300.image	7343866353952079906
self_bot	角色	用户8808033423672	0	0	https://www.coze.cn/store/bot/7343861600643989519	self bot	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/4e7a786f8aaa494893fe34ddac895480~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712496032&x-signature=HA1ZGm0eQlvkKevmmCo4pt4jR6o%3D	https://p3-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7343861600643989519
科研小能手	角色	用户2021222020338	0	0	https://www.coze.cn/store/bot/7343864374659940363		https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/5c105db2221c4b139f34e1a65126a935~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712496032&x-signature=TLJrnFQabOVtQQqx%2F43hxupSZGQ%3D	https://p9-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7343864374659940363
tt	角色	crz_sleep	0	0	https://www.coze.cn/store/bot/7343868915543506998		https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/f63943f569c44fc79122c07cacbbb972~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712496032&x-signature=NM%2BoK3wX76dX2lB9pvVKto8zcEE%3D	https://p26-passport.byteacctimg.com/img/user-avatar/5820885243afcfe6766cca40fba0fa54~300x300.image	7343868915543506998
孔子	角色	用户3121934563697	0	0	https://www.coze.cn/store/bot/7343845577324527666	我是孔子，请向我提问吧。	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/b71a9ac08ebb49b2aeef91a9f11ef1da~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712496032&x-signature=Xe1A9sUvvbslKfWNp0NRw9gZ3a8%3D	https://p9-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7343845577324527666
宝宝的启蒙老师	角色	用户393016848570	0	0	https://www.coze.cn/store/bot/7343840081754685479	专门来回答宝宝的十万个为什么	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/ee2a5cdcbf6947889eebbb888ac2c197~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712496032&x-signature=bs4Ii2zCSoCXpGcjfgxO9lIrn2k%3D	https://p3-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7343840081754685479
熬夜拯救器	角色	用户3928288529882	0	0	https://www.coze.cn/store/bot/7343856292487774218	模拟一颗心脏和喜欢熬夜的你对话，告诉你现在心脏处于什么状态，快快睡觉吧！	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/ca42fece014843008d9fc6bc48b08339~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712496032&x-signature=Ieegs5haC%2BKyvvyCA7HrcdFwGZk%3D	https://p26-passport.byteacctimg.com/img/user-avatar/668820dfa8d171305db0926ec18ec233~300x300.image	7343856292487774218
王建国01	角色	用户7413438418185	0	0	https://www.coze.cn/store/bot/7343858615754752054		https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/4fe65edf1c7242c09f09147aab2135d7~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712496032&x-signature=WBMcDYBpm2PW4XEGJTe%2BAdm88O8%3D	https://p26-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7343858615754752054
C_Life喜生活	角色	heimat	0	0	https://www.coze.cn/store/bot/7343848013544243219	C_Life，简称喜生活，是一个非盈利的双语终生学习社群（bilingual lifelong learners community）。遵循“教育自由行”的理念，旨在帮助每位成员全面成长。这是一个为个人和中小微企业提供的社群，通过实战项目来帮助企业人才发展。	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/56b59a07847541fb8853d1d14d9fc93e~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712496032&x-signature=33PM6nlE%2B0wAedgdmyLOXjvSjkc%3D	https://p9-passport.byteacctimg.com/img/mosaic-legacy/3797/2889309425~300x300.image	7343848013544243219
我叫白富美	角色	用户3265827330118	0	0	https://www.coze.cn/store/bot/7343844292320018495		https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/5ce59d534b55441592c7a9e83327c778~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712496032&x-signature=jmdmUcmRZ%2FycH6vKxz19VW%2BPwA4%3D	https://p9-passport.byteacctimg.com/img/user-avatar/de94da638e58cec5c3a1106a6feee68e~300x300.image	7343844292320018495
我叫高富帅	角色	用户3265827330118	0	0	https://www.coze.cn/store/bot/7343843814441762853		https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/b66ffec993ad4a6fb7330a1e1a1220b8~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712496032&x-signature=XS%2BAiBJmkHEpvF%2BVtTH8z%2BmnaXE%3D	https://p9-passport.byteacctimg.com/img/user-avatar/de94da638e58cec5c3a1106a6feee68e~300x300.image	7343843814441762853
testt	角色	suoyi	0	0	https://www.coze.cn/store/bot/7343832712832172041		https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/f15043a894d2451985b795756a240e01~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712496032&x-signature=G3Aj5OfKrQfHraBzxcnLJa%2F%2BB%2FI%3D	https://p3-passport.byteacctimg.com/img/mosaic-legacy/3791/5035712059~300x300.image	7343832712832172041
